age,gender,interest,course
87,Female,environment,Science
87,Female,laboratory,Science
87,Female,medical,Nursing
87,Female,genetics,Nursing
87,Female,quantum mechanics,Physics
87,Female,geology,Science
87,Female,marine,Science
87,Female,molecular,Nursing
87,Female,organic,Chemical Engineering
87,Female,astrophysics,Physics
87,Female,calculus,Mathematics
87,Female,ecology,Science
87,Female,climate,Science
87,Female,neuroscience,Nursing
87,Female,biotech,Nursing
87,Female,biomedical,Nursing
87,Female,microbiology,Nursing
87,Female,cellular,Nursing
87,Female,analytical,Chemical Engineering
87,Female,theoretical,Physics
87,Female,business,Business Management
87,Female,sports,Physical Education
87,Female,law,Legal Management
87,Female,psychology,Psychology
87,Female,education,Education
87,Female,engineering,Civil Engineering
88,Male,programming,Computer Science
88,Male,software,Computer Science
88,Male,web,Computer Science
88,Male,network,Computer Science
88,Male,cybersecurity,Computer Science
88,Male,data science,Computer Science
88,Male,machine learning,Computer Science
88,Male,cloud,Computer Science
88,Male,blockchain,Computer Science
88,Male,python,Computer Science
88,Male,java,Computer Science
88,Male,c++,Computer Science
88,Male,frontend,Computer Science
88,Male,backend,Computer Science
88,Male,DevOps,Computer Science
88,Male,UI/UX,Computer Science
88,Male,system,Computer Science
88,Male,database,Computer Science
88,Male,game,Computer Science
88,Male,full stack,Computer Science
88,Male,quantum,Computer Science
88,Male,painting,Fine Arts
88,Male,sculpture,Fine Arts
88,Male,digital art,Fine Arts
88,Male,graphic,Fine Arts
88,Male,photography,Fine Arts
88,Male,music,Fine Arts
88,Male,singing,Fine Arts
88,Male,instrumental,Fine Arts
88,Male,dance,Fine Arts
88,Male,theater,Fine Arts
88,Male,film,Fine Arts
88,Male,writing,Fine Arts
88,Male,animation,Fine Arts
88,Male,rap,Fine Arts
88,Male,performance,Fine Arts
88,Male,fashion,Fine Arts
88,Male,design,Fine Arts
88,Male,illustration,Fine Arts
88,Male,typography,Fine Arts
88,Male,jewelry,Fine Arts
88,Male,pottery,Fine Arts
88,Male,street art,Fine Arts
88,Male,biology,Nursing
88,Male,chemistry,Chemical Engineering
88,Male,physics,Physics
88,Male,math,Mathematics
88,Male,statistics,Mathematics
88,Male,environment,Science
88,Male,laboratory,Science
88,Male,medical,Nursing
88,Male,genetics,Nursing
88,Male,quantum mechanics,Physics
88,Male,geology,Science
88,Male,marine,Science
88,Male,molecular,Nursing
88,Male,organic,Chemical Engineering
88,Male,astrophysics,Physics
88,Male,calculus,Mathematics
88,Male,ecology,Science
88,Male,climate,Science
88,Male,neuroscience,Nursing
88,Male,biotech,Nursing
88,Male,biomedical,Nursing
88,Male,microbiology,Nursing
88,Male,cellular,Nursing
88,Male,analytical,Chemical Engineering
88,Male,theoretical,Physics
88,Male,business,Business Management
88,Male,sports,Physical Education
88,Male,law,Legal Management
88,Male,psychology,Psychology
88,Male,education,Education
88,Male,engineering,Civil Engineering
88,Female,programming,Computer Science
88,Female,software,Computer Science
88,Female,web,Computer Science
88,Female,network,Computer Science
88,Female,cybersecurity,Computer Science
88,Female,data science,Computer Science
88,Female,machine learning,Computer Science
88,Female,cloud,Computer Science
88,Female,blockchain,Computer Science
88,Female,python,Computer Science
88,Female,java,Computer Science
88,Female,c++,Computer Science
88,Female,frontend,Computer Science
88,Female,backend,Computer Science
88,Female,DevOps,Computer Science
88,Female,UI/UX,Computer Science
88,Female,system,Computer Science
88,Female,database,Computer Science
88,Female,game,Computer Science
88,Female,full stack,Computer Science
88,Female,quantum,Computer Science
88,Female,painting,Fine Arts
88,Female,sculpture,Fine Arts
88,Female,digital art,Fine Arts
88,Female,graphic,Fine Arts
88,Female,photography,Fine Arts
88,Female,music,Fine Arts
88,Female,singing,Fine Arts
88,Female,instrumental,Fine Arts
88,Female,dance,Fine Arts
88,Female,theater,Fine Arts
88,Female,film,Fine Arts
88,Female,writing,Fine Arts
88,Female,animation,Fine Arts
88,Female,rap,Fine Arts
88,Female,performance,Fine Arts
88,Female,fashion,Fine Arts
88,Female,design,Fine Arts
88,Female,illustration,Fine Arts
88,Female,typography,Fine Arts
88,Female,jewelry,Fine Arts
88,Female,pottery,Fine Arts
88,Female,street art,Fine Arts
88,Female,biology,Nursing
88,Female,chemistry,Chemical Engineering
88,Female,physics,Physics
88,Female,math,Mathematics
88,Female,statistics,Mathematics
88,Female,environment,Science
88,Female,laboratory,Science
88,Female,medical,Nursing
88,Female,genetics,Nursing
88,Female,quantum mechanics,Physics
88,Female,geology,Science
88,Female,marine,Science
88,Female,molecular,Nursing
88,Female,organic,Chemical Engineering
88,Female,astrophysics,Physics
88,Female,calculus,Mathematics
88,Female,ecology,Science
88,Female,climate,Science
88,Female,neuroscience,Nursing
88,Female,biotech,Nursing
88,Female,biomedical,Nursing
88,Female,microbiology,Nursing
88,Female,cellular,Nursing
88,Female,analytical,Chemical Engineering
88,Female,theoretical,Physics
88,Female,business,Business Management
88,Female,sports,Physical Education
88,Female,law,Legal Management
88,Female,psychology,Psychology
88,Female,education,Education
88,Female,engineering,Civil Engineering
89,Male,programming,Computer Science
89,Male,software,Computer Science
89,Male,web,Computer Science
89,Male,network,Computer Science
89,Male,cybersecurity,Computer Science
89,Male,data science,Computer Science
89,Male,machine learning,Computer Science
89,Male,cloud,Computer Science
89,Male,blockchain,Computer Science
89,Male,python,Computer Science
89,Male,java,Computer Science
89,Male,c++,Computer Science
89,Male,frontend,Computer Science
89,Male,backend,Computer Science
89,Male,DevOps,Computer Science
89,Male,UI/UX,Computer Science
89,Male,system,Computer Science
89,Male,database,Computer Science
89,Male,game,Computer Science
89,Male,full stack,Computer Science
89,Male,quantum,Computer Science
89,Male,painting,Fine Arts
89,Male,sculpture,Fine Arts
89,Male,digital art,Fine Arts
89,Male,graphic,Fine Arts
89,Male,photography,Fine Arts
89,Male,music,Fine Arts
89,Male,singing,Fine Arts
89,Male,instrumental,Fine Arts
89,Male,dance,Fine Arts
89,Male,theater,Fine Arts
89,Male,film,Fine Arts
89,Male,writing,Fine Arts
89,Male,animation,Fine Arts
89,Male,rap,Fine Arts
89,Male,performance,Fine Arts
89,Male,fashion,Fine Arts
89,Male,design,Fine Arts
89,Male,illustration,Fine Arts
89,Male,typography,Fine Arts
89,Male,jewelry,Fine Arts
89,Male,pottery,Fine Arts
89,Male,street art,Fine Arts
89,Male,biology,Nursing
89,Male,chemistry,Chemical Engineering
89,Male,physics,Physics
89,Male,math,Mathematics
89,Male,statistics,Mathematics
89,Male,environment,Science
89,Male,laboratory,Science
89,Male,medical,Nursing
89,Male,genetics,Nursing
89,Male,quantum mechanics,Physics
89,Male,geology,Science
89,Male,marine,Science
89,Male,molecular,Nursing
89,Male,organic,Chemical Engineering
89,Male,astrophysics,Physics
89,Male,calculus,Mathematics
89,Male,ecology,Science
89,Male,climate,Science
89,Male,neuroscience,Nursing
89,Male,biotech,Nursing
89,Male,biomedical,Nursing
89,Male,microbiology,Nursing
89,Male,cellular,Nursing
89,Male,analytical,Chemical Engineering
89,Male,theoretical,Physics
89,Male,business,Business Management
89,Male,sports,Physical Education
89,Male,law,Legal Management
89,Male,psychology,Psychology
89,Male,education,Education
89,Male,engineering,Civil Engineering
89,Female,programming,Computer Science
89,Female,software,Computer Science
89,Female,web,Computer Science
89,Female,network,Computer Science
89,Female,cybersecurity,Computer Science
89,Female,data science,Computer Science
89,Female,machine learning,Computer Science
89,Female,cloud,Computer Science
89,Female,blockchain,Computer Science
89,Female,python,Computer Science
89,Female,java,Computer Science
89,Female,c++,Computer Science
89,Female,frontend,Computer Science
89,Female,backend,Computer Science
89,Female,DevOps,Computer Science
89,Female,UI/UX,Computer Science
89,Female,system,Computer Science
89,Female,database,Computer Science
89,Female,game,Computer Science
89,Female,full stack,Computer Science
89,Female,quantum,Computer Science
89,Female,painting,Fine Arts
89,Female,sculpture,Fine Arts
89,Female,digital art,Fine Arts
89,Female,graphic,Fine Arts
89,Female,photography,Fine Arts
89,Female,music,Fine Arts
89,Female,singing,Fine Arts
89,Female,instrumental,Fine Arts
89,Female,dance,Fine Arts
89,Female,theater,Fine Arts
89,Female,film,Fine Arts
89,Female,writing,Fine Arts
89,Female,animation,Fine Arts
89,Female,rap,Fine Arts
89,Female,performance,Fine Arts
89,Female,fashion,Fine Arts
89,Female,design,Fine Arts
89,Female,illustration,Fine Arts
89,Female,typography,Fine Arts
89,Female,jewelry,Fine Arts
89,Female,pottery,Fine Arts
89,Female,street art,Fine Arts
89,Female,biology,Nursing
89,Female,chemistry,Chemical Engineering
89,Female,physics,Physics
89,Female,math,Mathematics
89,Female,statistics,Mathematics
89,Female,environment,Science
89,Female,laboratory,Science
89,Female,medical,Nursing
89,Female,genetics,Nursing
89,Female,quantum mechanics,Physics
89,Female,geology,Science
89,Female,marine,Science
89,Female,molecular,Nursing
89,Female,organic,Chemical Engineering
89,Female,astrophysics,Physics
89,Female,calculus,Mathematics
89,Female,ecology,Science
89,Female,climate,Science
89,Female,neuroscience,Nursing
89,Female,biotech,Nursing
89,Female,biomedical,Nursing
89,Female,microbiology,Nursing
89,Female,cellular,Nursing
89,Female,analytical,Chemical Engineering
89,Female,theoretical,Physics
89,Female,business,Business Management
89,Female,sports,Physical Education
89,Female,law,Legal Management
89,Female,psychology,Psychology
89,Female,education,Education
89,Female,engineering,Civil Engineering
90,Male,programming,Computer Science
90,Male,software,Computer Science
90,Male,web,Computer Science
90,Male,network,Computer Science
90,Male,cybersecurity,Computer Science
90,Male,data science,Computer Science
90,Male,machine learning,Computer Science
90,Male,cloud,Computer Science
90,Male,blockchain,Computer Science
90,Male,python,Computer Science
90,Male,java,Computer Science
90,Male,c++,Computer Science
90,Male,frontend,Computer Science
90,Male,backend,Computer Science
90,Male,DevOps,Computer Science
90,Male,UI/UX,Computer Science
90,Male,system,Computer Science
90,Male,database,Computer Science
90,Male,game,Computer Science
90,Male,full stack,Computer Science
90,Male,quantum,Computer Science
90,Male,painting,Fine Arts
90,Male,sculpture,Fine Arts
90,Male,digital art,Fine Arts
90,Male,graphic,Fine Arts
90,Male,photography,Fine Arts
90,Male,music,Fine Arts
90,Male,singing,Fine Arts
90,Male,instrumental,Fine Arts
90,Male,dance,Fine Arts
90,Male,theater,Fine Arts
90,Male,film,Fine Arts
90,Male,writing,Fine Arts
90,Male,animation,Fine Arts
90,Male,rap,Fine Arts
90,Male,performance,Fine Arts
90,Male,fashion,Fine Arts
90,Male,design,Fine Arts
90,Male,illustration,Fine Arts
90,Male,typography,Fine Arts
90,Male,jewelry,Fine Arts
90,Male,pottery,Fine Arts
90,Male,street art,Fine Arts
90,Male,biology,Nursing
90,Male,chemistry,Chemical Engineering
90,Male,physics,Physics
90,Male,math,Mathematics
90,Male,statistics,Mathematics
90,Male,environment,Science
90,Male,laboratory,Science
90,Male,medical,Nursing
90,Male,genetics,Nursing
90,Male,quantum mechanics,Physics
90,Male,geology,Science
90,Male,marine,Science
90,Male,molecular,Nursing
90,Male,organic,Chemical Engineering
90,Male,astrophysics,Physics
90,Male,calculus,Mathematics
90,Male,ecology,Science
90,Male,climate,Science
90,Male,neuroscience,Nursing
90,Male,biotech,Nursing
90,Male,biomedical,Nursing
90,Male,microbiology,Nursing
90,Male,cellular,Nursing
90,Male,analytical,Chemical Engineering
90,Male,theoretical,Physics
90,Male,business,Business Management
90,Male,sports,Physical Education
90,Male,law,Legal Management
90,Male,psychology,Psychology
90,Male,education,Education
90,Male,engineering,Civil Engineering
90,Female,programming,Computer Science
90,Female,software,Computer Science
90,Female,web,Computer Science
90,Female,network,Computer Science
90,Female,cybersecurity,Computer Science
90,Female,data science,Computer Science
90,Female,machine learning,Computer Science
90,Female,cloud,Computer Science
90,Female,blockchain,Computer Science
90,Female,python,Computer Science
90,Female,java,Computer Science
90,Female,c++,Computer Science
90,Female,frontend,Computer Science
90,Female,backend,Computer Science
90,Female,DevOps,Computer Science
90,Female,UI/UX,Computer Science
90,Female,system,Computer Science
90,Female,database,Computer Science
90,Female,game,Computer Science
90,Female,full stack,Computer Science
90,Female,quantum,Computer Science
90,Female,painting,Fine Arts
90,Female,sculpture,Fine Arts
90,Female,digital art,Fine Arts
90,Female,graphic,Fine Arts
90,Female,photography,Fine Arts
90,Female,music,Fine Arts
90,Female,singing,Fine Arts
90,Female,instrumental,Fine Arts
90,Female,dance,Fine Arts
90,Female,theater,Fine Arts
90,Female,film,Fine Arts
90,Female,writing,Fine Arts
90,Female,animation,Fine Arts
90,Female,rap,Fine Arts
90,Female,performance,Fine Arts
90,Female,fashion,Fine Arts
90,Female,design,Fine Arts
90,Female,illustration,Fine Arts
90,Female,typography,Fine Arts
90,Female,jewelry,Fine Arts
90,Female,pottery,Fine Arts
90,Female,street art,Fine Arts
90,Female,biology,Nursing
90,Female,chemistry,Chemical Engineering
90,Female,physics,Physics
90,Female,math,Mathematics
90,Female,statistics,Mathematics
90,Female,environment,Science
90,Female,laboratory,Science
90,Female,medical,Nursing
90,Female,genetics,Nursing
90,Female,quantum mechanics,Physics
90,Female,geology,Science
90,Female,marine,Science
90,Female,molecular,Nursing
90,Female,organic,Chemical Engineering
90,Female,astrophysics,Physics
90,Female,calculus,Mathematics
90,Female,ecology,Science
90,Female,climate,Science
90,Female,neuroscience,Nursing
90,Female,biotech,Nursing
90,Female,biomedical,Nursing
90,Female,microbiology,Nursing
90,Female,cellular,Nursing
90,Female,analytical,Chemical Engineering
90,Female,theoretical,Physics
90,Female,business,Business Management
90,Female,sports,Physical Education
90,Female,law,Legal Management
90,Female,psychology,Psychology
90,Female,education,Education
90,Female,engineering,Civil Engineering
91,Male,programming,Computer Science
91,Male,software,Computer Science
91,Male,web,Computer Science
91,Male,network,Computer Science
91,Male,cybersecurity,Computer Science
91,Male,data science,Computer Science
91,Male,machine learning,Computer Science
91,Male,cloud,Computer Science
91,Male,blockchain,Computer Science
91,Male,python,Computer Science
91,Male,java,Computer Science
91,Male,c++,Computer Science
91,Male,frontend,Computer Science
91,Male,backend,Computer Science
91,Male,DevOps,Computer Science
91,Male,UI/UX,Computer Science
91,Male,system,Computer Science
91,Male,database,Computer Science
91,Male,game,Computer Science
91,Male,full stack,Computer Science
91,Male,quantum,Computer Science
91,Male,painting,Fine Arts
91,Male,sculpture,Fine Arts
91,Male,digital art,Fine Arts
91,Male,graphic,Fine Arts
91,Male,photography,Fine Arts
91,Male,music,Fine Arts
91,Male,singing,Fine Arts
91,Male,instrumental,Fine Arts
91,Male,dance,Fine Arts
91,Male,theater,Fine Arts
91,Male,film,Fine Arts
91,Male,writing,Fine Arts
